layer,runs,mse_test_noise_mean,mse_test_recovered_mean,delta_test_pct_mean
1,5,0.0189579421529277,0.022643572801344557,-19.44109027596996
3,5,0.0189579421529277,0.016218569332777,14.449737202767285
