dataset,arch,instance_id,layer,window_size,step,sigma_eval,mse_train_noise,mse_train_recovered,delta_train_pct,mse_test_noise,mse_test_recovered,delta_test_pct,s1_best_train_cost,timestamp,bundle_json
mackey_glass_tau17_n200,4q_2l_2t,1,1,4,2,0.2,0.019268069867485596,0.024320814220435003,-26.223406847178765,0.018957942152927745,0.02310541961073271,-21.8772555815846,0.3407171668855886,2025-09-14 14:46:09,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L1/bundle_inst01_L1.json
mackey_glass_tau17_n200,4q_2l_2t,2,1,4,2,0.2,0.019268069867485596,0.023455362962147935,-21.73177242692219,0.018957942152927745,0.022875457946034447,-20.66424594771592,0.3823778399818492,2025-09-14 14:46:10,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L1/bundle_inst02_L1.json
mackey_glass_tau17_n200,4q_2l_2t,3,1,4,2,0.2,0.019268069867485596,0.022429972414902077,-16.410063743603697,0.018957942152927745,0.021826025429301725,-15.128663508085726,0.3149697923774126,2025-09-14 14:46:11,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L1/bundle_inst03_L1.json
mackey_glass_tau17_n200,4q_2l_2t,4,1,4,2,0.2,0.019268069867485596,0.02554260495150317,-32.56441941081862,0.018957942152927745,0.024284906227950438,-28.09885182712213,0.349200497419222,2025-09-14 14:46:11,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L1/bundle_inst04_L1.json
mackey_glass_tau17_n200,4q_2l_2t,5,1,4,2,0.2,0.019268069867485596,0.02123117972197823,-10.188409467028837,0.018957942152927745,0.021126054792703634,-11.436434515341421,0.31498379114136893,2025-09-14 14:46:12,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L1/bundle_inst05_L1.json
mackey_glass_tau17_n200,4q_2l_2t,1,3,4,2,0.2,0.019268069867485596,0.014683154391256599,23.795406118834617,0.018957942152927745,0.014625710140089655,22.851805211195074,0.1134900291964255,2025-09-14 14:46:13,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L3/bundle_inst01_L3.json
mackey_glass_tau17_n200,4q_2l_2t,2,3,4,2,0.2,0.019268069867485596,0.01517529829229607,21.241212032846015,0.018957942152927745,0.013513793629106725,28.71698035527691,0.1357902704598014,2025-09-14 14:46:15,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L3/bundle_inst02_L3.json
mackey_glass_tau17_n200,4q_2l_2t,3,3,4,2,0.2,0.019268069867485596,0.01848509693405924,4.063577404541208,0.018957942152927745,0.017915692435185534,5.497694366480877,0.16603866064363512,2025-09-14 14:46:18,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L3/bundle_inst03_L3.json
mackey_glass_tau17_n200,4q_2l_2t,4,3,4,2,0.2,0.019268069867485596,0.01649964526280964,14.367939413317199,0.018957942152927745,0.017265277570807196,8.928524881373502,0.16201153194759985,2025-09-14 14:46:19,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L3/bundle_inst04_L3.json
mackey_glass_tau17_n200,4q_2l_2t,5,3,4,2,0.2,0.019268069867485596,0.0168768195695494,12.410429868595063,0.018957942152927745,0.01777237288869611,6.253681199510053,0.1531819779798492,2025-09-14 14:46:21,qae_runs/mackey_glass_tau17_n200/4q_2l_2t/L3/bundle_inst05_L3.json
