filename,run_tag,dataset_folder,instance_id,rng_seed,n_qubits,n_latent,n_trash,n_layers,sigma_train,sigma_eval,window_stride,s1_lr_init,s1_max_epochs,s1_patience,s1_lr_patience,s1_best_val,s1_final_val,s1_best_epoch,s1_epochs,s1_train_seconds,s3_lr_init,s3_max_epochs,s3_patience,s3_plateau_steps,s3_plateau_factor,s3_best_val_mse,s3_final_val_mse,s3_best_epoch,s3_epochs,s3_train_seconds,s3_noisy_baseline_mse,s3_best_delta_pct,s3_final_delta_pct,phi_params,psi_params,total_train_seconds
6q_4l_2t_1ls_01.json,inst1_L1,MG_bench,1,10023,6,4,2,1,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00794627,0.00881111,107,120,159.29807138442993,0.0006993540451491,-1036.2305857777085,-1159.8929577283404,[],"[-0.009999950654640048, -0.5772794110673264, 0.2731840885813468, 0.03819857444413918, -0.628561365985765, 0.004709711676683131, -0.00012449106228532285, -1.2992346157099919, 0.027122650736491588, -0.013833832059945617, -1.201044670033019, 0.28175133151643966, 0.0010038327601386249, -0.3627281525069243, 0.07792492581143105, -0.15824234526148778, -0.21332624473701187, 0.2073063816002061, 0.20707147557744737, 0.012105122056044401, 0.2028009823025292, 0.2657974773433958, 0.00735827054042092, 0.022715250910960053, 0.27425337092324764, 0.7333182607001252, 0.16906226837654925, 0.2642961020449386, 0.8230614639182962, 0.17203117404017476, 0.08292638220957506, -0.3879629789261115, 0.21088146931459395, 0.09623490353030395, 0.993182675789285, 0.14301587521866188]",159.29807138442993
6q_4l_2t_1ls_02.json,inst2_L1,MG_bench,2,10024,6,4,2,1,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00777899,0.00891737,111,120,158.48814153671265,0.0006993540451491,-1012.3103283464408,-1175.0870843551909,[],"[0.01433475405781401, -0.5936340612774226, 0.05874891804649711, -0.0012789677505007976, -0.6035595576528753, 0.007153431867013021, 0.0021501133908287708, -1.2633725164142018, 0.19241098704353887, 0.004182545444547727, -1.1951209818954296, 0.014713768695573034, -0.008072263060856292, -0.3654775574686105, 0.12996277525890748, -0.027310944076369182, -0.18589284731875072, 0.26682814073229805, 0.30714994072534324, 0.0012974871630744937, 0.06771842515617613, 0.2458042667647344, -0.0032652544628638696, 0.12351626774721108, 0.007581660272927789, 0.7546847925830044, 0.020365616791453264, 0.023328801290942554, 0.7980726054266617, 0.12855352359177585, 0.25258273677398063, 0.37410287612540033, 0.018923164000241546, 0.06596777795216296, 0.9922846433158072, 0.06084931826152479]",158.48814153671265
6q_4l_2t_1ls_03.json,inst3_L1,MG_bench,3,10025,6,4,2,1,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00781944,0.00904003,73,120,158.84913682937622,0.0006993540451491,-1018.094430308798,-1192.6258817922608,[],"[-0.03017941237130381, -0.6137923064434463, 0.17394272163824692, 0.07479030471451954, -0.6022088074036208, 0.24977991260808213, -0.05003356848253762, -1.2645757092780823, 0.23214443404861498, 0.02980718429390767, -1.175260678579273, 0.2966243252787947, -0.0008354357181610192, -0.40017787238152397, 0.1480315053118551, 0.03507667866811413, -0.2267874843555424, 0.13617820833054084, 0.1250388000107722, -0.005708134232212628, 0.29880665715497023, 0.13869874314909403, 0.01866094934176132, 0.27742287759694484, 0.20878544236953084, 0.7417150811062524, 0.2248598977567071, 0.004466010879134399, 0.794637521516115, 0.23571526657940803, 0.07889068996685261, 0.3593876885691041, 0.26003414394567387, 0.048066535688269976, 0.9999519392150117, 0.12676185769403248]",158.84913682937622
6q_4l_2t_1ls_04.json,inst4_L1,MG_bench,4,10026,6,4,2,1,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.0078147,0.01114379,82,120,158.6671462059021,0.0006993540451491,-1017.4162097394528,-1493.4410195423775,[],"[-0.02952619914556539, -0.5864845589916533, 0.27642503143647223, -0.09658198054734202, -0.6122569864257514, 0.14766508726195132, 0.007422130003680857, -1.2659074873889358, 0.15111159846670907, 0.007062957106341131, -1.220114511607273, 0.0585256180941934, -0.06718405493046985, -0.31717563854526404, 0.08826361177776046, -0.07260032333494199, -0.22086238215953952, 0.19651153403576072, 0.264267568852861, 0.017345763929305827, 0.13489589893018658, 0.1121242508050761, 3.1678748176350996e-06, 0.2685378380913671, 0.07296114298160725, 0.7762082311058826, 0.28769530128577814, 0.2934018067439913, 0.7769537468851148, 0.27354370664496386, 0.08476628592073814, 0.38095202622322943, 0.2374378262627439, 0.056289400523381314, 0.9972809709365962, 0.004053816076723755]",158.6671462059021
6q_4l_2t_1ls_05.json,inst5_L1,MG_bench,5,10027,6,4,2,1,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00807729,0.00938242,86,120,159.13538312911987,0.0006993540451491,-1054.964153360982,-1241.58308816482,[],"[-0.0037958619130504974, -0.6183108031512055, 0.3016927183712798, -0.014821308741055859, -0.6444212357492418, 0.05620192990222043, 0.015284780313708921, -1.3066894651942442, 0.3088663821560502, 0.009642920936624853, -1.2178712980575268, 0.0009781762694961575, 0.0053301435365563955, -0.34612422039858426, 0.04825804810326771, -0.12443360586089645, -0.16701537362881377, 0.18267182315477123, 0.18492204478328925, -0.01754138175061888, 0.1569789014732769, 0.01183356365582758, 0.0056379829535727006, 0.07024402573970702, 0.020116288694323334, 0.7532004908764531, 0.21004512749241977, 0.058491321632360815, 0.825833316124645, 0.30117288473888343, 0.20860216635944595, 0.3885892276197713, 0.3089819454884309, 0.16196839552899547, 0.9974882598065291, 0.1329823421419565]",159.13538312911987
6q_4l_2t_3ls_01.json,inst1_L3,MG_bench,1,10023,6,4,2,3,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00397047,0.00400507,118,120,414.3121948242188,0.0006993540451491,-467.73405761716685,-472.6809025896599,[],"[2.8130618843083988, 1.442878965911849, 0.6865714319774604, -0.9533936285816327, 3.1195614302940338, -0.7480144701281257, 0.0639874972147057, -1.2925317176251643, 2.0866781579849643, -0.06540332756799729, -1.140522781954076, -1.2477461090840518, -0.11346100820528084, -1.023784735710997, -1.801115246263785, -0.05173878273498048, -1.2241373024656437, -1.2076009445458906, 1.2705019652810154, 2.718254357175695, 0.5481842483228013, 1.8174143980859556, 0.4782660389054388, 2.64922746665474, 3.3577862766217, 0.10470731401198069, 0.6332987334204785, 0.733622766680908, 0.012504065277350259, 5.318962954999776, -0.6072689496098688, 0.22327335892418168, 1.2697825562302534, -0.9793013864050123, 3.1170381512036127, 1.5407025305019248, 0.2806335560340018, -0.5773951540307378, -0.020799045726994696, -3.685732244575559, 1.5209125511384118, -3.3825193127389954, -2.2464532724877455, 4.231200760060313, -3.5323967799001332, -1.443455781070331, 0.010553856586925791, -0.5636854774115729, 2.908364850331355, 0.03047021329552993, 0.973613550702585, 1.558755720422988, 0.22023174675811735, -0.22479117786558095, 0.3012741049443493, -0.1729096374540239, -3.1785032040416015, 0.1089052174658694, -0.03742425797305489, -1.977251692991734, 0.17450563851845585, 0.300530719494309, 3.773011658608299, 0.3063236674261847, -0.02927291997318812, -3.772456916772212, 0.3028043240359351, -0.44693612987712095, -8.038742053825715, 0.11735039217893327, -0.4567882049522596, 3.4376422585383613, 5.65176129643275, 0.22909300800181018, 4.188846501641122, 4.489223531059255, 0.05313783142592499, 4.703890686909676, -0.8542478133302683, 0.14769305573163885, 0.28872561876389435, 0.9599720264221963, -0.1112946789775765, -0.6906785839280841, 1.65857460926638, 0.001606371946101896, 1.7256208562699242, 3.0125991463444888, -0.1826319051955093, 2.065473533951908, -0.24202525199941677, -0.9672247701156893, 0.11770020020293721, 1.7855711571690958, -0.2827578382523366, -0.4595749021425112, 1.1673302143086024, 0.020265774294467905, 0.758774260741005, -1.3733762104126417, -0.06401788077650558, 0.9311926162105502, 2.63866356674485, 0.05523306579378957, -0.6606993498243265, 1.7557030627063193, 0.02781173422469494, 0.7508725513065722]",414.3121948242188
6q_4l_2t_3ls_02.json,inst2_L3,MG_bench,2,10024,6,4,2,3,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00373088,0.00455897,118,120,412.3977160453797,0.0006993540451491,-433.4749553667518,-551.8823157138071,[],"[-6.298381087583362, -1.4355983900139129, -0.9573969973999691, -3.3500929251296436, 0.29532023735660806, 3.390603045844092, -0.32880224624268606, -1.0848104054964947, 1.1200065246559285, 0.31135504309137846, -1.3257203487444, -1.540114963819822, 0.5248503912417364, -1.0003597484329398, -1.5107517510680546, -0.00023503509015323013, -1.2025468136756887, -3.393712109385585, 0.5345568233681304, 0.2063970485381876, 2.174228833806772, 1.7335685961068348, -0.27426270023274263, -0.8148040760850158, -4.225879800274194, 0.2687935956414327, -1.2320304227113568, -1.5709157806144112, -0.5166067548450303, -0.07025966587817829, 2.8939138422389674, 0.1617105436846811, 1.2111465806022865, 1.0739916189332723, 0.5648421375982705, 0.08613294146915203, 0.8397983008085007, 0.034430844811739345, -3.1459802330331734, -6.164428819481862, 3.8038391966476803, -3.7010461435045108, -1.2466511547603962, -2.653186206421233, -1.4570331993746346, -3.279458816819755, 0.2909495243430029, -1.365552698921842, -3.1423968070612487, -0.06307598676205474, -1.865568374206012, 1.2233806422239253, -0.11852715577063258, 1.3316565770340743, 0.1566331795250508, 0.10972078554724043, 0.72121936586023, 0.2063565368076661, 0.005884183236250615, -2.374098364147101, 0.09381098910151704, 0.02815978021816303, 3.184021201042719, 0.21079357589038608, -0.0018595425319460888, -5.3608705591206975, 0.04039160941414981, 0.29912199727856836, -0.5106610487244811, 0.2526709100998488, -0.11691226328019443, -4.406727533061663, 2.249424843601743, 0.0027686788759321607, 3.0072046932218317, -0.5641791210601627, 0.005993448214938844, -1.5061208532640065, 0.7726634033772557, -0.00806590193540779, 0.005750978878556662, 1.351964228121036, 0.006463785576693232, 1.3055013666112483, -1.993006609989456, -0.07256554546751082, -1.8887340710689662, -3.400199997688182, 0.002481794269183491, -3.6290099034299006, 5.318429825691189, 0.17841742904992697, 3.3881706844853734, 2.2333734427323213, 0.002292554660636164, 2.2460814102334345, -3.380986981995704, -0.003971047685496322, -1.198287290917998, 0.2955760814212309, -0.5621193017260622, 1.6557203593298937, 2.2265707434003805, -0.015240456518300718, 2.4689520755384136, -2.877657387030011, 0.0008590943705441183, -1.253354739496876]",412.3977160453797
6q_4l_2t_3ls_03.json,inst3_L3,MG_bench,3,10025,6,4,2,3,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00352043,0.004289,114,120,411.4479146003723,0.0006993540451491,-403.3827458060295,-513.2804890573726,[],"[1.2937780002909145, 0.4163959154643312, -1.7492118318876455, 0.11966839030764376, 0.3136393837877298, 3.3452265259681755, 0.11671616758421685, -1.3888875289536315, -1.3274036245333964, -0.20490874423632455, -1.2588360727679881, 1.401168810974893, -0.046464100146493575, -0.8222067350134933, 0.7874738839860299, 2.14626707125872, -0.06973742474276137, -2.2937414204168634, 3.5498499673611748, -0.12088954647902417, 4.889011814722796, 1.7302556243211886, -0.5483053878028095, 2.562100727801617, 0.16120371352020046, 0.41630406923693575, 2.147824651381393, 0.2948703058142618, -0.47706077447576034, 0.04657968749396204, 1.5942452640525953, 0.1366618105138775, 1.0800130265366144, 1.1641042553465526, 0.38550113465968733, 0.891025884646027, 3.4492655028021466, -0.12374461263270949, -0.29013105594740407, -1.88284507316081, -0.8805149412046394, -4.707669707359109, -0.13079817734855564, 6.3828800776238515, 0.5201312643602354, -2.164982421679047, -0.13630400244601065, -3.7611169715667896, 3.934238903696517, -0.17257467038006483, -0.48629792618492707, 1.2390652942951945, 0.06201193537834313, -0.052738128585161144, 0.19378083269307428, -1.3883087116785315, -3.091115923069442, 0.06721157030332647, -0.739248878897154, -4.644684452555955, 0.21128464067538988, 0.18842697890891746, 4.01813229919335, 0.14077126413937785, -0.32781856172284796, 2.865041540710334, 0.2474231781640357, -0.014065839060606676, -2.777518596888156, 0.28873084895320106, -1.2887143902221316, -3.0564175937265103, 4.737282468702134, 0.6558611447364687, 0.16527389940199164, -1.0889143478356182, -0.00441306605384285, 3.7225319190792256, -0.27628326568866884, -0.005944596216062827, -0.8505743335905332, -0.8629317986670811, -0.23500693135688572, -0.6469708078150848, -1.709872717600555, -0.02002156285972985, -1.442345044413912, -2.4315010471375853, -0.044979933066631055, -1.6774714825236725, 2.866847643758511, -0.26410656029613166, 0.6501142073919124, -1.3643000802711582, 0.07083884621410776, 0.7302929375412566, -0.3372516431990128, -0.05038986076430529, 0.2659166884440245, 0.37512289832174184, 0.16866096029408004, 4.304771591397435, 0.2875419376775691, 0.02019640381105343, 0.7095777945347593, 1.0361623602219578, 0.023190912877527066, 0.20929486304812162]",411.4479146003723
6q_4l_2t_3ls_04.json,inst4_L3,MG_bench,4,10026,6,4,2,3,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.00382,0.00382,119,120,407.7352645397186,0.0006993540451491,-446.2178564598364,-446.2178564598364,[],"[0.29748079213283013, -0.3684442636301651, -3.2927318645586516, 1.3572751182568232, -3.1914161654823645, 4.916302670628176, 0.314790483815087, -1.0490883751164446, 4.426079962102436, -0.29214267907609526, -1.3869366213707515, -0.840799096836265, -0.4533502860502652, -0.8037002631879966, 1.1707697046009462, 4.915795058753475, -0.07474633418353778, -2.2547206756943474, 0.6579598504534738, -0.6643015374635064, 1.323402397108306, 1.7164808563097118, 0.15841988876922614, 1.9906580658950122, 0.9393179151082499, 0.504821543287213, 0.6357194039667062, 3.097545146126848, 0.3318450923344311, 3.968781488886744, 2.5291286288158448, 0.08328596550892456, 1.6991929735573315, -0.5080011774892854, 0.2824552248533966, -5.265719902586704, -3.4060358439693665, 0.25663034303949456, -1.1571392651329055, -0.8819860036871425, -2.8498182620505204, -4.292292039767981, -7.67306503651978, 0.23471317109997497, -4.877193523773683, 5.3010963725283196, -0.04637892409594775, -0.5611370411833785, -0.21643319765303073, 0.019725947456938384, -1.2331619672508995, -2.3735700652119713, 0.13696408207341562, -4.060773793490378, 0.29173951760771016, -1.1706226735773035, -2.45252053608277, 0.03267928184282063, -0.22303843670108559, -3.198489267682234, 0.03763850345425013, -0.06493749719181563, 1.6064817035939962, 0.15899701223437632, -0.08480658161756222, -6.360811851647966, 0.3140341457556557, -0.02572271601498458, -9.493949485150793, 0.10701071249632454, 4.442435907456886, 2.974798747864335, 0.9370530981483757, 0.05665045295624485, 1.3503394794025252, -4.911300399148212, -0.03634159068359979, -5.145219984726799, -2.991298045017364, 0.06239507614458065, -0.5319780973250863, -4.48571445141988, 0.10419831979932104, -3.3941971338322223, -3.3341003920249785, -0.042540014940158556, -4.848782923321126, 6.4170182644032945, 0.008493086608980691, 6.425084788365696, 4.80049455285183, -0.20293492154516682, 1.6726808920537315, 0.177636218304403, -0.012706728548189574, 1.6624069801025312, 4.40702059124068, -0.06911702687642093, 4.365139278835411, -1.5998714629827837, -0.009048342610537849, 0.6564188112774252, 1.644196033692964, -0.0611384889158036, 1.474428230253864, 3.087240950900895, -0.01594834133185124, 4.0996234493581305]",407.7352645397186
6q_4l_2t_3ls_05.json,inst5_L3,MG_bench,5,10027,6,4,2,3,0.1,0.1,1,0.0,0,0,0,,,-1,0,,0.5,120,0,0,1.0,0.0044185,0.00893905,48,120,407.8122770786285,0.0006993540451491,-531.7968989303939,-1178.185987958341,[],"[-1.4403988554872353, 1.2057802789912173, -1.5373765625005822, -0.2513124811460992, -1.089353747633513, -0.8988996591073238, -0.047595470217594554, -1.1003277092911385, 1.951685078580001, -0.0280473587988913, -1.3350880067398447, 2.781934170013447, 0.16130356726955578, -0.7296806722916329, 2.257022112923277, 1.1770453744396028, 0.7057952444552609, -0.8586028813146036, -1.7411901527348355, -0.19852556463632895, -2.25373044496636, -0.17402607551911742, 0.03488737233634705, 0.27864055676544014, -1.2849725673058172, -0.3252578903870315, -0.6928172285222478, 0.19457551470742934, 0.25102111900104773, 0.5127155492971892, 0.2772541282707479, 0.050995759131400205, 0.4846387622535287, 0.1685875908313185, -0.10086711551851466, 0.8825318762215314, -1.9468665912781085, 0.06458955249139291, -3.346816465089467, -2.01668295058549, 4.978198012178826, -5.018322130252872, -0.24882021716295982, 0.5559201747700856, 0.6069797987342178, -4.264873976029853, -1.8249279468269868, -1.5030449979001799, -2.871621131771158, 0.8328296308140356, -2.6211939191975864, -0.38686027503539794, -0.9127080994010356, 0.686028894560131, 0.21844397529383464, -1.4244519416344665, 0.5725146558235725, 0.2201014983402143, 0.6343370698542625, -0.8948457589604603, 0.23847192940268433, 0.10545233013582643, 5.129516274951297, 0.30735556080145915, -0.29487077835517417, -2.97032035538056, 0.12665237236392266, 0.13088666903469742, 5.171507330192902, 0.024823573787084472, -1.5827909440649, 2.56834399853656, 3.7097307766174037, -0.283988096073602, 2.1024459028605116, -1.300339517246211, 0.05389766338498964, -1.4186868766524625, 0.23978322725423865, -0.08355869960653332, 0.2683640933239897, -1.4341931000761394, 0.017189879890267677, -0.9877630823257927, -1.1944256562097475, 0.0966102691941289, -1.261941118944652, -2.2856973674079586, -0.26275650739845, -2.721040792034312, -2.7069697865092026, 0.3555082929840833, 3.5450380780229356, 2.193172441549128, -0.07446689122474609, 2.8911572905690788, -2.2418255900333253, -0.010888497562818504, -0.5442049652534224, 3.1509319842722623, 1.9219547548453937, 1.7997666119304434, 2.194022853444137, -0.10689549038276737, 2.86964046739137, -2.6354487899603347, -0.2091134619367548, -0.362046460062572]",407.8122770786285
